"chr" "all.intron.nums" "all.rev.intron.nums" "all.intron.starts" "all.intron.stops" "all.atgs"
"398" "1" "8" "2" "455040" "455112" "Parent=AT1G02300.1"
"399" "1" "9" "1" "455147" "455242" "Parent=AT1G02300.1"
"400" "1" "1" "10" "455902" "456178" "Parent=AT1G02305.1"
"401" "1" "2" "9" "456231" "456314" "Parent=AT1G02305.1"
"402" "1" "3" "8" "456394" "456490" "Parent=AT1G02305.1"
"403" "1" "4" "7" "456646" "456757" "Parent=AT1G02305.1"
"404" "1" "5" "6" "456761" "456843" "Parent=AT1G02305.1"
"405" "1" "6" "5" "456917" "457010" "Parent=AT1G02305.1"
"406" "1" "7" "4" "457135" "457211" "Parent=AT1G02305.1"
"407" "1" "8" "3" "457429" "457514" "Parent=AT1G02305.1"
"408" "1" "9" "2" "457627" "457716" "Parent=AT1G02305.1"
"409" "1" "10" "1" "457751" "457840" "Parent=AT1G02305.1"
"410" "1" "1" "3" "469971" "470252" "Parent=AT1G02350.1"
"411" "1" "2" "2" "470288" "470371" "Parent=AT1G02350.1"
"412" "1" "3" "1" "470482" "470574" "Parent=AT1G02350.1"
"413" "1" "1" "1" "474887" "475142" "Parent=AT1G02370.1"
"414" "1" "1" "3" "477205" "477716" "Parent=AT1G02380.1"
"415" "1" "2" "2" "478303" "478525" "Parent=AT1G02380.1"
"416" "1" "3" "1" "478669" "478790" "Parent=AT1G02380.1"
"417" "1" "1" "1" "481619" "482270" "Parent=AT1G02390.1"
"418" "1" "1" "2" "487364" "488720" "Parent=AT1G02400.1"
"419" "1" "2" "1" "489062" "489146" "Parent=AT1G02400.1"
"420" "1" "1" "7" "491006" "491234" "Parent=AT1G02410.1"
"421" "1" "2" "6" "491379" "491488" "Parent=AT1G02410.1"
"422" "1" "3" "5" "491803" "491907" "Parent=AT1G02410.1"
"423" "1" "4" "4" "491959" "492086" "Parent=AT1G02410.1"
"424" "1" "5" "3" "492158" "492248" "Parent=AT1G02410.1"
"425" "1" "6" "2" "492352" "492443" "Parent=AT1G02410.1"
"426" "1" "7" "1" "492523" "492607" "Parent=AT1G02410.1"
"427" "1" "1" "1" "518378" "519036" "Parent=AT1G02500.1"
"428" "1" "1" "10" "523675" "524125" "Parent=AT1G02520.1"
"429" "1" "2" "9" "524436" "524521" "Parent=AT1G02520.1"
"430" "1" "3" "8" "524575" "524662" "Parent=AT1G02520.1"
"431" "1" "4" "7" "524837" "524917" "Parent=AT1G02520.1"
"432" "1" "5" "6" "525138" "525224" "Parent=AT1G02520.1"
"433" "1" "6" "5" "525462" "525546" "Parent=AT1G02520.1"
"434" "1" "7" "4" "527202" "527311" "Parent=AT1G02520.1"
"435" "1" "8" "3" "527577" "527658" "Parent=AT1G02520.1"
"436" "1" "9" "2" "527921" "528010" "Parent=AT1G02520.1"
"437" "1" "10" "1" "528309" "528392" "Parent=AT1G02520.1"
"438" "1" "1" "9" "530099" "530182" "Parent=AT1G02530.1"
"439" "1" "2" "8" "530236" "530403" "Parent=AT1G02530.1"
"440" "1" "3" "7" "530578" "530681" "Parent=AT1G02530.1"
"441" "1" "4" "6" "530902" "530980" "Parent=AT1G02530.1"
"442" "1" "5" "5" "531218" "531325" "Parent=AT1G02530.1"
"443" "1" "6" "4" "533005" "533079" "Parent=AT1G02530.1"
"444" "1" "7" "3" "533345" "533453" "Parent=AT1G02530.1"
"445" "1" "8" "2" "533716" "533808" "Parent=AT1G02530.1"
"446" "1" "9" "1" "534107" "534189" "Parent=AT1G02530.1"
"447" "1" "1" "8" "538130" "538209" "Parent=AT1G02560.1"
"448" "1" "2" "7" "538328" "538419" "Parent=AT1G02560.1"
"449" "1" "3" "6" "538533" "538627" "Parent=AT1G02560.1"
"450" "1" "4" "5" "538719" "538808" "Parent=AT1G02560.1"
"451" "1" "5" "4" "538853" "538936" "Parent=AT1G02560.1"
"452" "1" "6" "3" "539008" "539255" "Parent=AT1G02560.1"
"453" "1" "7" "2" "539289" "539391" "Parent=AT1G02560.1"
"454" "1" "8" "1" "539479" "539611" "Parent=AT1G02560.1"
"455" "1" "1" "16" "544804" "544973" "Parent=AT1G02580.1"
"456" "1" "2" "15" "545062" "545632" "Parent=AT1G02580.1"
"457" "1" "3" "14" "545963" "546062" "Parent=AT1G02580.1"
"458" "1" "4" "13" "546235" "546313" "Parent=AT1G02580.1"
"459" "1" "5" "12" "546400" "546512" "Parent=AT1G02580.1"
"460" "1" "6" "11" "546637" "546727" "Parent=AT1G02580.1"
"461" "1" "7" "10" "546774" "546871" "Parent=AT1G02580.1"
"462" "1" "8" "9" "546939" "547024" "Parent=AT1G02580.1"
"463" "1" "9" "8" "547172" "547248" "Parent=AT1G02580.1"
"464" "1" "10" "7" "547374" "547463" "Parent=AT1G02580.1"
"465" "1" "11" "6" "547671" "547748" "Parent=AT1G02580.1"
"466" "1" "12" "5" "547879" "547970" "Parent=AT1G02580.1"
"467" "1" "13" "4" "548051" "548134" "Parent=AT1G02580.1"
"468" "1" "14" "3" "548181" "548311" "Parent=AT1G02580.1"
"469" "1" "15" "2" "548439" "548525" "Parent=AT1G02580.1"
"470" "1" "16" "1" "548602" "548815" "Parent=AT1G02580.1"
"471" "1" "1" "1" "557108" "557317" "Parent=AT1G02620.1"
"472" "1" "1" "4" "564697" "565433" "Parent=AT1G02640.1"
"473" "1" "2" "3" "565711" "565784" "Parent=AT1G02640.1"
"474" "1" "3" "2" "565953" "566043" "Parent=AT1G02640.1"
"475" "1" "4" "1" "566140" "566226" "Parent=AT1G02640.1"
"476" "1" "1" "2" "568739" "568832" "Parent=AT1G02650.1"
"477" "1" "2" "1" "569223" "569305" "Parent=AT1G02650.1"
"478" "1" "1" "15" "576145" "576548" "Parent=AT1G02670.1"
"479" "1" "2" "14" "576613" "576850" "Parent=AT1G02670.1"
"480" "1" "3" "13" "576912" "576994" "Parent=AT1G02670.1"
"481" "1" "4" "12" "577592" "577784" "Parent=AT1G02670.1"
"482" "1" "5" "11" "577941" "577979" "Parent=AT1G02670.1"
"483" "1" "6" "10" "578079" "578181" "Parent=AT1G02670.1"
"484" "1" "7" "9" "578244" "578546" "Parent=AT1G02670.1"
"485" "1" "8" "8" "578620" "578722" "Parent=AT1G02670.1"
"486" "1" "9" "7" "578791" "578895" "Parent=AT1G02670.1"
"487" "1" "10" "6" "579017" "579196" "Parent=AT1G02670.1"
"488" "1" "11" "5" "579312" "579421" "Parent=AT1G02670.1"
"489" "1" "12" "4" "579525" "579647" "Parent=AT1G02670.1"
"490" "1" "13" "3" "579799" "579879" "Parent=AT1G02670.1"
"491" "1" "14" "2" "579967" "580050" "Parent=AT1G02670.1"
"492" "1" "15" "1" "580130" "580227" "Parent=AT1G02670.1"
"493" "1" "1" "5" "580745" "581070" "Parent=AT1G02680.1"
"494" "1" "2" "4" "581186" "581278" "Parent=AT1G02680.1"
"495" "1" "3" "3" "581315" "581497" "Parent=AT1G02680.1"
"496" "1" "4" "2" "581556" "581644" "Parent=AT1G02680.1"
"497" "1" "5" "1" "581718" "581815" "Parent=AT1G02680.1"
"498" "1" "1" "9" "584618" "584860" "Parent=AT1G02690.1"
"499" "1" "2" "8" "584956" "585053" "Parent=AT1G02690.1"
"500" "1" "3" "7" "585144" "585237" "Parent=AT1G02690.1"
"501" "1" "4" "6" "585368" "585500" "Parent=AT1G02690.1"
"502" "1" "5" "5" "585685" "585779" "Parent=AT1G02690.1"
"503" "1" "6" "4" "585942" "586023" "Parent=AT1G02690.1"
"504" "1" "7" "3" "586101" "586192" "Parent=AT1G02690.1"
"505" "1" "8" "2" "586320" "586439" "Parent=AT1G02690.1"
"506" "1" "9" "1" "586566" "586649" "Parent=AT1G02690.1"
"507" "1" "1" "1" "588540" "588663" "Parent=AT1G02700.1"
"508" "1" "1" "1" "593229" "593866" "Parent=AT1G02720.1"
"509" "1" "1" "3" "602754" "602980" "Parent=AT1G02750.1"
"510" "1" "2" "2" "603125" "603601" "Parent=AT1G02750.1"
"511" "1" "3" "1" "603678" "603775" "Parent=AT1G02750.1"
"512" "1" "1" "1" "619328" "619639" "Parent=AT1G02810.1"
"513" "1" "1" "12" "626828" "626913" "Parent=AT1G02840.1"
"514" "1" "2" "11" "627004" "627100" "Parent=AT1G02840.1"
"515" "1" "3" "10" "627165" "627308" "Parent=AT1G02840.1"
"516" "1" "4" "9" "627382" "627482" "Parent=AT1G02840.1"
"517" "1" "5" "8" "627614" "627701" "Parent=AT1G02840.1"
"518" "1" "6" "7" "627747" "627835" "Parent=AT1G02840.1"
"519" "1" "7" "6" "627892" "627970" "Parent=AT1G02840.1"
"520" "1" "8" "5" "628019" "628112" "Parent=AT1G02840.1"
"521" "1" "9" "4" "628168" "628246" "Parent=AT1G02840.1"
"522" "1" "10" "3" "628469" "629288" "Parent=AT1G02840.1"
"523" "1" "11" "2" "629321" "629418" "Parent=AT1G02840.1"
"524" "1" "12" "1" "629494" "629580" "Parent=AT1G02840.1"
"525" "1" "1" "12" "630703" "630832" "Parent=AT1G02850.1"
"526" "1" "2" "11" "630895" "630978" "Parent=AT1G02850.1"
"527" "1" "3" "10" "631033" "631104" "Parent=AT1G02850.1"
"528" "1" "4" "9" "631179" "631265" "Parent=AT1G02850.1"
"529" "1" "5" "8" "631336" "631431" "Parent=AT1G02850.1"
"530" "1" "6" "7" "631518" "631603" "Parent=AT1G02850.1"
"531" "1" "7" "6" "631858" "632009" "Parent=AT1G02850.1"
"532" "1" "8" "5" "632043" "632128" "Parent=AT1G02850.1"
"533" "1" "9" "4" "632348" "632421" "Parent=AT1G02850.1"
"534" "1" "10" "3" "632449" "632528" "Parent=AT1G02850.1"
"535" "1" "11" "2" "632615" "632716" "Parent=AT1G02850.1"
"536" "1" "12" "1" "632806" "632884" "Parent=AT1G02850.1"
"537" "1" "1" "5" "635651" "635739" "Parent=AT1G02860.1"
"538" "1" "2" "4" "635986" "636081" "Parent=AT1G02860.1"
"539" "1" "3" "3" "636359" "636592" "Parent=AT1G02860.1"
"540" "1" "4" "2" "636729" "636828" "Parent=AT1G02860.1"
"541" "1" "5" "1" "636886" "636978" "Parent=AT1G02860.1"
"542" "1" "1" "2" "665445" "665895" "Parent=AT1G02952.1"
"543" "1" "2" "1" "665976" "666120" "Parent=AT1G02952.1"
"544" "1" "1" "9" "673706" "673964" "Parent=AT1G02970.1"
"545" "1" "2" "8" "674024" "674099" "Parent=AT1G02970.1"
"546" "1" "3" "7" "674165" "674441" "Parent=AT1G02970.1"
"547" "1" "4" "6" "674704" "674813" "Parent=AT1G02970.1"
"548" "1" "5" "5" "674880" "674968" "Parent=AT1G02970.1"
"549" "1" "6" "4" "675077" "675187" "Parent=AT1G02970.1"
"550" "1" "7" "3" "675227" "675340" "Parent=AT1G02970.1"
"551" "1" "8" "2" "675494" "675592" "Parent=AT1G02970.1"
"552" "1" "9" "1" "675945" "676044" "Parent=AT1G02970.1"
"553" "1" "1" "13" "678002" "678094" "Parent=AT1G02980.1"
"554" "1" "2" "12" "678193" "678289" "Parent=AT1G02980.1"
"555" "1" "3" "11" "678522" "678592" "Parent=AT1G02980.1"
"556" "1" "4" "10" "678873" "678971" "Parent=AT1G02980.1"
"557" "1" "5" "9" "679060" "679148" "Parent=AT1G02980.1"
"558" "1" "6" "8" "679288" "679368" "Parent=AT1G02980.1"
"559" "1" "7" "7" "679490" "679578" "Parent=AT1G02980.1"
"560" "1" "8" "6" "679730" "679821" "Parent=AT1G02980.1"
"561" "1" "9" "5" "679997" "680103" "Parent=AT1G02980.1"
"562" "1" "10" "4" "680264" "680341" "Parent=AT1G02980.1"
"563" "1" "11" "3" "680484" "680559" "Parent=AT1G02980.1"
"564" "1" "12" "2" "680777" "680858" "Parent=AT1G02980.1"
"565" "1" "13" "1" "681025" "681111" "Parent=AT1G02980.1"
"566" "1" "1" "4" "693571" "694117" "Parent=AT1G03010.1"
"567" "1" "2" "3" "694183" "694280" "Parent=AT1G03010.1"
"568" "1" "3" "2" "695476" "695547" "Parent=AT1G03010.1"
"569" "1" "4" "1" "695793" "695887" "Parent=AT1G03010.1"
"570" "1" "1" "11" "701681" "701775" "Parent=AT1G03030.1"
"571" "1" "2" "10" "701875" "701976" "Parent=AT1G03030.1"
"572" "1" "3" "9" "702019" "702106" "Parent=AT1G03030.1"
"573" "1" "4" "8" "702183" "702276" "Parent=AT1G03030.1"
"574" "1" "5" "7" "702468" "702567" "Parent=AT1G03030.1"
"575" "1" "6" "6" "702597" "702679" "Parent=AT1G03030.1"
"576" "1" "7" "5" "702737" "702828" "Parent=AT1G03030.1"
"577" "1" "8" "4" "702901" "703012" "Parent=AT1G03030.1"
"578" "1" "9" "3" "703098" "703195" "Parent=AT1G03030.1"
"579" "1" "10" "2" "703256" "703353" "Parent=AT1G03030.1"
"580" "1" "11" "1" "703381" "703482" "Parent=AT1G03030.1"
"581" "1" "1" "3" "708189" "708304" "Parent=AT1G03050.1"
"582" "1" "2" "2" "708509" "708601" "Parent=AT1G03050.1"
"583" "1" "3" "1" "709467" "709598" "Parent=AT1G03050.1"
"584" "1" "1" "4" "730023" "730140" "Parent=AT1G03070.1"
"585" "1" "2" "3" "730415" "730497" "Parent=AT1G03070.1"
"586" "1" "3" "2" "730610" "730916" "Parent=AT1G03070.1"
"587" "1" "4" "1" "731073" "731176" "Parent=AT1G03070.1"
"588" "1" "1" "14" "740050" "740124" "Parent=AT1G03090.1"
"589" "1" "2" "13" "740245" "740355" "Parent=AT1G03090.1"
"590" "1" "3" "12" "740502" "740620" "Parent=AT1G03090.1"
"591" "1" "4" "11" "740757" "740970" "Parent=AT1G03090.1"
"592" "1" "5" "10" "741065" "741509" "Parent=AT1G03090.1"
"593" "1" "6" "9" "741601" "741684" "Parent=AT1G03090.1"
"594" "1" "7" "8" "741795" "741946" "Parent=AT1G03090.1"
"595" "1" "8" "7" "742050" "742181" "Parent=AT1G03090.1"
"596" "1" "9" "6" "742317" "742502" "Parent=AT1G03090.1"
"597" "1" "10" "5" "742736" "742822" "Parent=AT1G03090.1"
"598" "1" "11" "4" "742982" "743090" "Parent=AT1G03090.1"
"599" "1" "12" "3" "743203" "743301" "Parent=AT1G03090.1"
"600" "1" "13" "2" "743546" "743620" "Parent=AT1G03090.1"
"601" "1" "14" "1" "743716" "743815" "Parent=AT1G03090.1"
"602" "1" "1" "2" "747531" "747622" "Parent=AT1G03103.1"
"603" "1" "2" "1" "747726" "747858" "Parent=AT1G03103.1"
"604" "1" "1" "9" "749495" "749785" "Parent=AT1G03110.1"
"605" "1" "2" "8" "749949" "750118" "Parent=AT1G03110.1"
"606" "1" "3" "7" "750298" "750416" "Parent=AT1G03110.1"
"607" "1" "4" "6" "750472" "750557" "Parent=AT1G03110.1"
"608" "1" "5" "5" "750627" "750796" "Parent=AT1G03110.1"
"609" "1" "6" "4" "750874" "750957" "Parent=AT1G03110.1"
"610" "1" "7" "3" "751016" "751120" "Parent=AT1G03110.1"
"611" "1" "8" "2" "751223" "751297" "Parent=AT1G03110.1"
"612" "1" "9" "1" "751357" "751428" "Parent=AT1G03110.1"
"613" "1" "1" "1" "752660" "752982" "Parent=AT1G03120.1"
"614" "1" "1" "5" "756538" "756645" "Parent=AT1G03150.1"
"615" "1" "2" "4" "756735" "757554" "Parent=AT1G03150.1"
"616" "1" "3" "3" "757686" "757937" "Parent=AT1G03150.1"
"617" "1" "4" "2" "758006" "758199" "Parent=AT1G03150.1"
"618" "1" "5" "1" "758259" "758350" "Parent=AT1G03150.1"
"619" "1" "1" "10" "761810" "761886" "Parent=AT1G03160.1"
"620" "1" "2" "9" "762391" "762510" "Parent=AT1G03160.1"
"621" "1" "3" "8" "762578" "763013" "Parent=AT1G03160.1"
"622" "1" "4" "7" "763210" "763299" "Parent=AT1G03160.1"
"623" "1" "5" "6" "763430" "763980" "Parent=AT1G03160.1"
"624" "1" "6" "5" "764066" "764157" "Parent=AT1G03160.1"
"625" "1" "7" "4" "764597" "764699" "Parent=AT1G03160.1"
"626" "1" "8" "3" "764866" "765025" "Parent=AT1G03160.1"
"627" "1" "9" "2" "765255" "765485" "Parent=AT1G03160.1"
"628" "1" "10" "1" "765600" "765753" "Parent=AT1G03160.1"
"629" "1" "1" "6" "773691" "774096" "Parent=AT1G03180.1"
"630" "1" "2" "5" "774153" "774231" "Parent=AT1G03180.1"
"631" "1" "3" "4" "774539" "774652" "Parent=AT1G03180.1"
"632" "1" "4" "3" "774700" "774785" "Parent=AT1G03180.1"
"633" "1" "5" "2" "774879" "774968" "Parent=AT1G03180.1"
"634" "1" "6" "1" "775047" "775122" "Parent=AT1G03180.1"
"635" "1" "1" "12" "775649" "775808" "Parent=AT1G03190.1"
"636" "1" "2" "11" "776355" "776482" "Parent=AT1G03190.1"
"637" "1" "3" "10" "776762" "777155" "Parent=AT1G03190.1"
"638" "1" "4" "9" "777237" "777336" "Parent=AT1G03190.1"
"639" "1" "5" "8" "777739" "777872" "Parent=AT1G03190.1"
"640" "1" "6" "7" "778065" "778153" "Parent=AT1G03190.1"
"641" "1" "7" "6" "778333" "778486" "Parent=AT1G03190.1"
"642" "1" "8" "5" "778610" "778807" "Parent=AT1G03190.1"
"643" "1" "9" "4" "778896" "779002" "Parent=AT1G03190.1"
"644" "1" "10" "3" "779080" "779174" "Parent=AT1G03190.1"
"645" "1" "11" "2" "779250" "779538" "Parent=AT1G03190.1"
"646" "1" "12" "1" "779646" "779744" "Parent=AT1G03190.1"
"647" "1" "1" "1" "780836" "781081" "Parent=AT1G03200.1"
"648" "1" "1" "4" "783175" "783318" "Parent=AT1G03210.1"
"649" "1" "2" "3" "783596" "783681" "Parent=AT1G03210.1"
"650" "1" "3" "2" "783842" "783943" "Parent=AT1G03210.1"
"651" "1" "4" "1" "784026" "784133" "Parent=AT1G03210.1"
"652" "1" "1" "12" "799431" "799641" "Parent=AT1G03270.1"
"653" "1" "2" "11" "799717" "799827" "Parent=AT1G03270.1"
"654" "1" "3" "10" "799910" "799999" "Parent=AT1G03270.1"
"655" "1" "4" "9" "800112" "800382" "Parent=AT1G03270.1"
"656" "1" "5" "8" "800465" "800629" "Parent=AT1G03270.1"
"657" "1" "6" "7" "800700" "800972" "Parent=AT1G03270.1"
"658" "1" "7" "6" "801039" "801185" "Parent=AT1G03270.1"
"659" "1" "8" "5" "801272" "801356" "Parent=AT1G03270.1"
"660" "1" "9" "4" "801429" "801517" "Parent=AT1G03270.1"
"661" "1" "10" "3" "801889" "802012" "Parent=AT1G03270.1"
"662" "1" "11" "2" "802058" "802163" "Parent=AT1G03270.1"
"663" "1" "12" "1" "802223" "802320" "Parent=AT1G03270.1"
"664" "1" "1" "10" "803117" "803565" "Parent=AT1G03280.1"
"665" "1" "2" "9" "803687" "803835" "Parent=AT1G03280.1"
"666" "1" "3" "8" "803957" "804247" "Parent=AT1G03280.1"
"667" "1" "4" "7" "804367" "804739" "Parent=AT1G03280.1"
"668" "1" "5" "6" "804852" "804961" "Parent=AT1G03280.1"
"669" "1" "6" "5" "805070" "805167" "Parent=AT1G03280.1"
"670" "1" "7" "4" "805350" "805458" "Parent=AT1G03280.1"
"671" "1" "8" "3" "805652" "805860" "Parent=AT1G03280.1"
"672" "1" "9" "2" "806087" "806196" "Parent=AT1G03280.1"
"673" "1" "10" "1" "806409" "806661" "Parent=AT1G03280.1"
"674" "1" "1" "8" "807510" "807951" "Parent=AT1G03290.1"
"675" "1" "2" "7" "808017" "808229" "Parent=AT1G03290.1"
"676" "1" "3" "6" "808394" "808532" "Parent=AT1G03290.1"
"677" "1" "4" "5" "809214" "809409" "Parent=AT1G03290.1"
"678" "1" "5" "4" "809582" "809672" "Parent=AT1G03290.1"
"679" "1" "6" "3" "809788" "809911" "Parent=AT1G03290.1"
"680" "1" "7" "2" "810090" "810188" "Parent=AT1G03290.1"
"681" "1" "8" "1" "810234" "810380" "Parent=AT1G03290.1"
"682" "1" "1" "1" "813581" "813929" "Parent=AT1G03310.1"
"683" "1" "1" "1" "817096" "817175" "Parent=AT1G03320.1"
"684" "1" "1" "4" "819783" "819897" "Parent=AT1G03340.1"
"685" "1" "2" "3" "820077" "820159" "Parent=AT1G03340.1"
"686" "1" "3" "2" "820501" "820595" "Parent=AT1G03340.1"
"687" "1" "4" "1" "820666" "820738" "Parent=AT1G03340.1"
"688" "1" "1" "6" "824813" "824891" "Parent=AT1G03360.1"
"689" "1" "2" "5" "824992" "825102" "Parent=AT1G03360.1"
"690" "1" "3" "4" "825147" "825253" "Parent=AT1G03360.1"
"691" "1" "4" "3" "825342" "825422" "Parent=AT1G03360.1"
"692" "1" "5" "2" "825487" "825587" "Parent=AT1G03360.1"
"693" "1" "6" "1" "825655" "825745" "Parent=AT1G03360.1"
"694" "1" "1" "2" "826737" "827179" "Parent=AT1G03365.1"
"695" "1" "2" "1" "829182" "829721" "Parent=AT1G03365.1"
"696" "1" "1" "7" "831313" "831420" "Parent=AT1G03370.1"
"697" "1" "2" "6" "832640" "832753" "Parent=AT1G03370.1"
"698" "1" "3" "5" "832935" "833084" "Parent=AT1G03370.1"
"699" "1" "4" "4" "833367" "833454" "Parent=AT1G03370.1"
"700" "1" "5" "3" "833570" "833694" "Parent=AT1G03370.1"
"701" "1" "6" "2" "833956" "834254" "Parent=AT1G03370.1"
"702" "1" "7" "1" "834419" "834514" "Parent=AT1G03370.1"
"703" "1" "1" "8" "836328" "836769" "Parent=AT1G03380.1"
"704" "1" "2" "7" "837233" "837471" "Parent=AT1G03380.1"
"705" "1" "3" "6" "837908" "838069" "Parent=AT1G03380.1"
"706" "1" "4" "5" "838314" "838400" "Parent=AT1G03380.1"
"707" "1" "5" "4" "839227" "839312" "Parent=AT1G03380.1"
"708" "1" "6" "3" "839469" "839678" "Parent=AT1G03380.1"
"709" "1" "7" "2" "839805" "839920" "Parent=AT1G03380.1"
"710" "1" "8" "1" "840411" "840508" "Parent=AT1G03380.1"
"711" "1" "1" "5" "848227" "848367" "Parent=AT1G03430.1"
"712" "1" "2" "4" "848497" "848642" "Parent=AT1G03430.1"
"713" "1" "3" "3" "848713" "848808" "Parent=AT1G03430.1"
"714" "1" "4" "2" "848879" "848998" "Parent=AT1G03430.1"
"715" "1" "5" "1" "849070" "849179" "Parent=AT1G03430.1"
"716" "1" "1" "3" "872212" "872292" "Parent=AT1G03490.1"
"717" "1" "2" "2" "872393" "872445" "Parent=AT1G03490.1"
"718" "1" "3" "1" "872682" "872740" "Parent=AT1G03490.1"
"719" "1" "1" "2" "886608" "886703" "Parent=AT1G03545.1"
"720" "1" "2" "1" "887158" "887808" "Parent=AT1G03545.1"
"721" "1" "1" "4" "901396" "901486" "Parent=AT1G03610.1"
"722" "1" "2" "3" "901706" "901891" "Parent=AT1G03610.1"
"723" "1" "3" "2" "902077" "902170" "Parent=AT1G03610.1"
"724" "1" "4" "1" "902347" "902425" "Parent=AT1G03610.1"
"725" "1" "1" "4" "907755" "907849" "Parent=AT1G03630.1"
"726" "1" "2" "3" "907947" "908033" "Parent=AT1G03630.1"
"727" "1" "3" "2" "908570" "908655" "Parent=AT1G03630.1"
"728" "1" "4" "1" "909010" "909090" "Parent=AT1G03630.1"
"729" "1" "1" "7" "918601" "918868" "Parent=AT1G03687.1"
"730" "1" "2" "6" "919008" "919096" "Parent=AT1G03687.1"
"731" "1" "3" "5" "919188" "919267" "Parent=AT1G03687.1"
"732" "1" "4" "4" "919393" "919503" "Parent=AT1G03687.1"
"733" "1" "5" "3" "919609" "919737" "Parent=AT1G03687.1"
"734" "1" "6" "2" "919817" "919913" "Parent=AT1G03687.1"
"735" "1" "7" "1" "919995" "920087" "Parent=AT1G03687.1"
"736" "1" "1" "2" "921195" "921299" "Parent=AT1G03700.1"
"737" "1" "2" "1" "921401" "921611" "Parent=AT1G03700.1"
"738" "1" "1" "3" "923755" "923828" "Parent=AT1G03710.1"
"739" "1" "2" "2" "923977" "924093" "Parent=AT1G03710.1"
"740" "1" "3" "1" "924312" "924470" "Parent=AT1G03710.1"
"741" "1" "1" "6" "934708" "934785" "Parent=AT1G03740.1"
"742" "1" "2" "5" "935069" "935164" "Parent=AT1G03740.1"
"743" "1" "3" "4" "935481" "935570" "Parent=AT1G03740.1"
"744" "1" "4" "3" "935797" "935882" "Parent=AT1G03740.1"
"745" "1" "5" "2" "936097" "936189" "Parent=AT1G03740.1"
"746" "1" "6" "1" "936572" "936655" "Parent=AT1G03740.1"
"747" "1" "1" "6" "938309" "938424" "Parent=AT1G03750.1"
"748" "1" "2" "5" "938530" "938634" "Parent=AT1G03750.1"
"749" "1" "3" "4" "939800" "939876" "Parent=AT1G03750.1"
"750" "1" "4" "3" "940002" "940092" "Parent=AT1G03750.1"
"751" "1" "5" "2" "940367" "940453" "Parent=AT1G03750.1"
"752" "1" "6" "1" "940678" "940773" "Parent=AT1G03750.1"
"753" "1" "1" "9" "944982" "945117" "Parent=AT1G03770.1"
"754" "1" "2" "8" "945168" "945472" "Parent=AT1G03770.1"
"755" "1" "3" "7" "945530" "945780" "Parent=AT1G03770.1"
"756" "1" "4" "6" "945861" "945952" "Parent=AT1G03770.1"
"757" "1" "5" "5" "946072" "946169" "Parent=AT1G03770.1"
"758" "1" "6" "4" "946210" "946309" "Parent=AT1G03770.1"
"759" "1" "7" "3" "946812" "946894" "Parent=AT1G03770.1"
"760" "1" "8" "2" "947001" "947123" "Parent=AT1G03770.1"
"761" "1" "9" "1" "947293" "947399" "Parent=AT1G03770.1"
"762" "1" "1" "1" "959008" "959428" "Parent=AT1G03810.1"
"763" "1" "1" "3" "986068" "986279" "Parent=AT1G03880.1"
"764" "1" "2" "2" "986541" "986854" "Parent=AT1G03880.1"
"765" "1" "3" "1" "987282" "987524" "Parent=AT1G03880.1"
"766" "1" "1" "3" "989550" "989653" "Parent=AT1G03890.1"
"767" "1" "2" "2" "989918" "990049" "Parent=AT1G03890.1"
"768" "1" "3" "1" "990459" "990531" "Parent=AT1G03890.1"
"769" "1" "1" "2" "991746" "992443" "Parent=AT1G03900.1"
"770" "1" "2" "1" "992691" "992778" "Parent=AT1G03900.1"
"771" "1" "1" "5" "993631" "994046" "Parent=AT1G03905.1"
"772" "1" "2" "4" "994206" "994354" "Parent=AT1G03905.1"
