"chr" "all.intron.nums" "all.rev.intron.nums" "all.intron.starts" "all.intron.stops" "all.atgs"
"398" "1" "3" "6" "657142" "657058" "Parent=AT1G02910.1"
"399" "1" "4" "5" "656827" "656745" "Parent=AT1G02910.1"
"400" "1" "5" "4" "656588" "656505" "Parent=AT1G02910.1"
"401" "1" "6" "3" "656317" "656234" "Parent=AT1G02910.1"
"402" "1" "7" "2" "656134" "656029" "Parent=AT1G02910.1"
"403" "1" "8" "1" "655933" "655823" "Parent=AT1G02910.1"
"404" "1" "1" "2" "659556" "659471" "Parent=AT1G02920.1"
"405" "1" "2" "1" "659423" "659316" "Parent=AT1G02920.1"
"406" "1" "1" "2" "662042" "661949" "Parent=AT1G02930.1"
"407" "1" "2" "1" "661901" "661790" "Parent=AT1G02930.1"
"408" "1" "1" "3" "664017" "663902" "Parent=AT1G02940.1"
"409" "1" "2" "2" "663760" "663663" "Parent=AT1G02940.1"
"410" "1" "3" "1" "663615" "663545" "Parent=AT1G02940.1"
"411" "1" "1" "3" "666351" "666256" "Parent=AT1G02950.1"
"412" "1" "2" "2" "666114" "665910" "Parent=AT1G02950.1"
"413" "1" "3" "1" "665862" "665777" "Parent=AT1G02950.1"
"414" "1" "1" "13" "669750" "669650" "Parent=AT1G02960.1"
"415" "1" "2" "12" "669620" "669513" "Parent=AT1G02960.1"
"416" "1" "3" "11" "669461" "669266" "Parent=AT1G02960.1"
"417" "1" "4" "10" "669227" "669134" "Parent=AT1G02960.1"
"418" "1" "5" "9" "669079" "668987" "Parent=AT1G02960.1"
"419" "1" "6" "8" "668856" "668745" "Parent=AT1G02960.1"
"420" "1" "7" "7" "668613" "668468" "Parent=AT1G02960.1"
"421" "1" "8" "6" "668173" "668082" "Parent=AT1G02960.1"
"422" "1" "9" "5" "667957" "667868" "Parent=AT1G02960.1"
"423" "1" "10" "4" "667735" "667641" "Parent=AT1G02960.1"
"424" "1" "11" "3" "667541" "667437" "Parent=AT1G02960.1"
"425" "1" "12" "2" "667373" "667281" "Parent=AT1G02960.1"
"426" "1" "13" "1" "667151" "667068" "Parent=AT1G02960.1"
"427" "1" "1" "5" "672651" "672548" "Parent=AT1G02965.1"
"428" "1" "2" "4" "672518" "672406" "Parent=AT1G02965.1"
"429" "1" "3" "3" "672332" "672145" "Parent=AT1G02965.1"
"430" "1" "4" "2" "672106" "671974" "Parent=AT1G02965.1"
"431" "1" "5" "1" "671919" "671783" "Parent=AT1G02965.1"
"432" "1" "1" "11" "687115" "687009" "Parent=AT1G02990.1"
"433" "1" "2" "10" "686844" "686751" "Parent=AT1G02990.1"
"434" "1" "3" "9" "686679" "686597" "Parent=AT1G02990.1"
"435" "1" "4" "8" "686505" "686424" "Parent=AT1G02990.1"
"436" "1" "5" "7" "686056" "685965" "Parent=AT1G02990.1"
"437" "1" "6" "6" "684864" "684777" "Parent=AT1G02990.1"
"438" "1" "7" "5" "683402" "683317" "Parent=AT1G02990.1"
"439" "1" "8" "4" "683175" "683077" "Parent=AT1G02990.1"
"440" "1" "9" "3" "683023" "682892" "Parent=AT1G02990.1"
"441" "1" "10" "2" "682732" "682403" "Parent=AT1G02990.1"
"442" "1" "11" "1" "682243" "681921" "Parent=AT1G02990.1"
"443" "1" "1" "12" "692175" "692078" "Parent=AT1G03000.1"
"444" "1" "2" "11" "691443" "691364" "Parent=AT1G03000.1"
"445" "1" "3" "10" "691121" "690898" "Parent=AT1G03000.1"
"446" "1" "4" "9" "690757" "690579" "Parent=AT1G03000.1"
"447" "1" "5" "8" "690399" "690173" "Parent=AT1G03000.1"
"448" "1" "6" "7" "689985" "689813" "Parent=AT1G03000.1"
"449" "1" "7" "6" "689532" "689409" "Parent=AT1G03000.1"
"450" "1" "8" "5" "689251" "689158" "Parent=AT1G03000.1"
"451" "1" "9" "4" "689036" "688950" "Parent=AT1G03000.1"
"452" "1" "10" "3" "688679" "688602" "Parent=AT1G03000.1"
"453" "1" "11" "2" "688458" "688364" "Parent=AT1G03000.1"
"454" "1" "12" "1" "688281" "688146" "Parent=AT1G03000.1"
"455" "1" "1" "5" "706101" "705656" "Parent=AT1G03040.1"
"456" "1" "2" "4" "705534" "705367" "Parent=AT1G03040.1"
"457" "1" "3" "3" "705302" "705129" "Parent=AT1G03040.1"
"458" "1" "4" "2" "705064" "704668" "Parent=AT1G03040.1"
"459" "1" "5" "1" "704588" "704494" "Parent=AT1G03040.1"
"460" "1" "1" "6" "711505" "711408" "Parent=AT1G03055.1"
"461" "1" "2" "5" "711263" "711184" "Parent=AT1G03055.1"
"462" "1" "3" "4" "711092" "711016" "Parent=AT1G03055.1"
"463" "1" "4" "3" "710955" "710801" "Parent=AT1G03055.1"
"464" "1" "5" "2" "710695" "710333" "Parent=AT1G03055.1"
"465" "1" "6" "1" "710241" "710136" "Parent=AT1G03055.1"
"466" "1" "1" "18" "726710" "726347" "Parent=AT1G03060.1"
"467" "1" "2" "17" "726275" "726122" "Parent=AT1G03060.1"
"468" "1" "3" "16" "726037" "725824" "Parent=AT1G03060.1"
"469" "1" "4" "15" "725689" "725608" "Parent=AT1G03060.1"
"470" "1" "5" "14" "725552" "725409" "Parent=AT1G03060.1"
"471" "1" "6" "13" "725236" "725081" "Parent=AT1G03060.1"
"472" "1" "7" "12" "724890" "724746" "Parent=AT1G03060.1"
"473" "1" "8" "11" "724681" "724389" "Parent=AT1G03060.1"
"474" "1" "9" "10" "724275" "724119" "Parent=AT1G03060.1"
"475" "1" "10" "9" "722966" "722815" "Parent=AT1G03060.1"
"476" "1" "11" "8" "722116" "722007" "Parent=AT1G03060.1"
"477" "1" "12" "7" "721905" "721795" "Parent=AT1G03060.1"
"478" "1" "13" "6" "720681" "720585" "Parent=AT1G03060.1"
"479" "1" "14" "5" "718935" "718662" "Parent=AT1G03060.1"
"480" "1" "15" "4" "715660" "715315" "Parent=AT1G03060.1"
"481" "1" "16" "3" "715007" "714864" "Parent=AT1G03060.1"
"482" "1" "17" "2" "714558" "714463" "Parent=AT1G03060.1"
"483" "1" "18" "1" "714317" "714206" "Parent=AT1G03060.1"
"484" "1" "1" "4" "737874" "737624" "Parent=AT1G03080.1"
"485" "1" "2" "3" "737562" "737437" "Parent=AT1G03080.1"
"486" "1" "3" "2" "737233" "737081" "Parent=AT1G03080.1"
"487" "1" "4" "1" "732928" "732741" "Parent=AT1G03080.1"
"488" "1" "1" "1" "755381" "754890" "Parent=AT1G03140.1"
"489" "1" "1" "1" "792754" "792461" "Parent=AT1G03240.1"
"490" "1" "1" "6" "795102" "794969" "Parent=AT1G03250.1"
"491" "1" "2" "5" "794899" "794650" "Parent=AT1G03250.1"
"492" "1" "3" "4" "794542" "794410" "Parent=AT1G03250.1"
"493" "1" "4" "3" "794328" "794180" "Parent=AT1G03250.1"
"494" "1" "5" "2" "794022" "793930" "Parent=AT1G03250.1"
"495" "1" "6" "1" "793829" "793731" "Parent=AT1G03250.1"
"496" "1" "1" "8" "798001" "797789" "Parent=AT1G03260.1"
"497" "1" "2" "7" "797728" "797600" "Parent=AT1G03260.1"
"498" "1" "3" "6" "797546" "797411" "Parent=AT1G03260.1"
"499" "1" "4" "5" "797313" "797127" "Parent=AT1G03260.1"
"500" "1" "5" "4" "797041" "796892" "Parent=AT1G03260.1"
"501" "1" "6" "3" "796776" "796628" "Parent=AT1G03260.1"
"502" "1" "7" "2" "796536" "796018" "Parent=AT1G03260.1"
"503" "1" "8" "1" "795988" "795856" "Parent=AT1G03260.1"
"504" "1" "1" "1" "812030" "811988" "Parent=AT1G03300.1"
"505" "1" "1" "2" "819295" "819078" "Parent=AT1G03330.1"
"506" "1" "2" "1" "818920" "818280" "Parent=AT1G03330.1"
"507" "1" "1" "2" "843677" "843552" "Parent=AT1G03400.1"
"508" "1" "2" "1" "843231" "843146" "Parent=AT1G03400.1"
"509" "1" "1" "2" "845952" "845435" "Parent=AT1G03410.1"
"510" "1" "2" "1" "845114" "845033" "Parent=AT1G03410.1"
"511" "1" "1" "21" "859398" "859292" "Parent=AT1G03445.1"
"512" "1" "2" "20" "859232" "859079" "Parent=AT1G03445.1"
"513" "1" "3" "19" "859001" "858850" "Parent=AT1G03445.1"
"514" "1" "4" "18" "858777" "858693" "Parent=AT1G03445.1"
"515" "1" "5" "17" "858599" "858216" "Parent=AT1G03445.1"
"516" "1" "6" "16" "858120" "858040" "Parent=AT1G03445.1"
"517" "1" "7" "15" "857971" "857799" "Parent=AT1G03445.1"
"518" "1" "8" "14" "857704" "857628" "Parent=AT1G03445.1"
"519" "1" "9" "13" "857547" "857437" "Parent=AT1G03445.1"
"520" "1" "10" "12" "857279" "857093" "Parent=AT1G03445.1"
"521" "1" "11" "11" "857013" "856840" "Parent=AT1G03445.1"
"522" "1" "12" "10" "856759" "856651" "Parent=AT1G03445.1"
"523" "1" "13" "9" "856540" "856444" "Parent=AT1G03445.1"
"524" "1" "14" "8" "856370" "856294" "Parent=AT1G03445.1"
"525" "1" "15" "7" "856056" "855943" "Parent=AT1G03445.1"
"526" "1" "16" "6" "855859" "855786" "Parent=AT1G03445.1"
"527" "1" "17" "5" "855688" "855601" "Parent=AT1G03445.1"
"528" "1" "18" "4" "855405" "855330" "Parent=AT1G03445.1"
"529" "1" "19" "3" "855255" "855166" "Parent=AT1G03445.1"
"530" "1" "20" "2" "855031" "854933" "Parent=AT1G03445.1"
"531" "1" "21" "1" "854803" "854706" "Parent=AT1G03445.1"
"532" "1" "1" "8" "863860" "863541" "Parent=AT1G03457.1"
"533" "1" "2" "7" "863459" "862804" "Parent=AT1G03457.1"
"534" "1" "3" "6" "862753" "862613" "Parent=AT1G03457.1"
"535" "1" "4" "5" "862488" "862393" "Parent=AT1G03457.1"
"536" "1" "5" "4" "862314" "862212" "Parent=AT1G03457.1"
"537" "1" "6" "3" "862042" "861909" "Parent=AT1G03457.1"
"538" "1" "7" "2" "861606" "861511" "Parent=AT1G03457.1"
"539" "1" "8" "1" "861368" "861278" "Parent=AT1G03457.1"
"540" "1" "1" "2" "867626" "867520" "Parent=AT1G03470.1"
"541" "1" "2" "1" "867409" "866941" "Parent=AT1G03470.1"
"542" "1" "1" "7" "870651" "870571" "Parent=AT1G03475.1"
"543" "1" "2" "6" "870496" "870407" "Parent=AT1G03475.1"
"544" "1" "3" "5" "870313" "870227" "Parent=AT1G03475.1"
"545" "1" "4" "4" "870144" "869962" "Parent=AT1G03475.1"
"546" "1" "5" "3" "869875" "869782" "Parent=AT1G03475.1"
"547" "1" "6" "2" "869658" "869552" "Parent=AT1G03475.1"
"548" "1" "7" "1" "869454" "869370" "Parent=AT1G03475.1"
"549" "1" "1" "3" "878911" "878810" "Parent=AT1G03520.1"
"550" "1" "2" "2" "878735" "878655" "Parent=AT1G03520.1"
"551" "1" "3" "1" "878540" "878456" "Parent=AT1G03520.1"
"552" "1" "1" "2" "882250" "882055" "Parent=AT1G03530.1"
"553" "1" "2" "1" "881978" "881876" "Parent=AT1G03530.1"
"554" "1" "1" "11" "887725" "887635" "Parent=AT1G03550.1"
"555" "1" "2" "10" "887531" "887430" "Parent=AT1G03550.1"
"556" "1" "3" "9" "887368" "887258" "Parent=AT1G03550.1"
"557" "1" "4" "8" "887225" "887137" "Parent=AT1G03550.1"
"558" "1" "5" "7" "887015" "886940" "Parent=AT1G03550.1"
"559" "1" "6" "6" "886878" "886789" "Parent=AT1G03550.1"
"560" "1" "7" "5" "886696" "886599" "Parent=AT1G03550.1"
"561" "1" "8" "4" "886554" "886460" "Parent=AT1G03550.1"
"562" "1" "9" "3" "886393" "886244" "Parent=AT1G03550.1"
"563" "1" "10" "2" "886196" "886100" "Parent=AT1G03550.1"
"564" "1" "11" "1" "886035" "885937" "Parent=AT1G03550.1"
"565" "1" "1" "5" "897356" "896482" "Parent=AT1G03590.1"
"566" "1" "2" "4" "896015" "895921" "Parent=AT1G03590.1"
"567" "1" "3" "3" "895583" "895472" "Parent=AT1G03590.1"
"568" "1" "4" "2" "895355" "895253" "Parent=AT1G03590.1"
"569" "1" "5" "1" "895030" "894944" "Parent=AT1G03590.1"
"570" "1" "1" "9" "906135" "906023" "Parent=AT1G03620.1"
"571" "1" "2" "8" "905943" "905784" "Parent=AT1G03620.1"
"572" "1" "3" "7" "905667" "905565" "Parent=AT1G03620.1"
"573" "1" "4" "6" "905497" "905383" "Parent=AT1G03620.1"
"574" "1" "5" "5" "905268" "905173" "Parent=AT1G03620.1"
"575" "1" "6" "4" "905119" "905004" "Parent=AT1G03620.1"
"576" "1" "7" "3" "904881" "904775" "Parent=AT1G03620.1"
"577" "1" "8" "2" "904728" "904615" "Parent=AT1G03620.1"
"578" "1" "9" "1" "904521" "904420" "Parent=AT1G03620.1"
"579" "1" "1" "1" "910860" "910481" "Parent=AT1G03650.1"
"580" "1" "1" "2" "915538" "915456" "Parent=AT1G03670.1"
"581" "1" "2" "1" "914909" "914839" "Parent=AT1G03670.1"
"582" "1" "1" "1" "917640" "917303" "Parent=AT1G03680.1"
"583" "1" "1" "3" "926160" "925780" "Parent=AT1G03720.1"
"584" "1" "2" "2" "925551" "925446" "Parent=AT1G03720.1"
"585" "1" "3" "1" "925279" "925208" "Parent=AT1G03720.1"
"586" "1" "1" "9" "943123" "943039" "Parent=AT1G03760.1"
"587" "1" "2" "8" "942980" "942820" "Parent=AT1G03760.1"
"588" "1" "3" "7" "942653" "942567" "Parent=AT1G03760.1"
"589" "1" "4" "6" "942187" "942105" "Parent=AT1G03760.1"
"590" "1" "5" "5" "942031" "941948" "Parent=AT1G03760.1"
"591" "1" "6" "4" "941915" "941794" "Parent=AT1G03760.1"
"592" "1" "7" "3" "941694" "941572" "Parent=AT1G03760.1"
"593" "1" "8" "2" "941537" "941431" "Parent=AT1G03760.1"
"594" "1" "9" "1" "941366" "941267" "Parent=AT1G03760.1"
"595" "1" "1" "12" "951528" "951211" "Parent=AT1G03780.1"
"596" "1" "2" "11" "951126" "951041" "Parent=AT1G03780.1"
"597" "1" "3" "10" "950881" "950794" "Parent=AT1G03780.1"
"598" "1" "4" "9" "950582" "950500" "Parent=AT1G03780.1"
"599" "1" "5" "8" "950404" "950311" "Parent=AT1G03780.1"
"600" "1" "6" "7" "950198" "950125" "Parent=AT1G03780.1"
"601" "1" "7" "6" "949883" "949621" "Parent=AT1G03780.1"
"602" "1" "8" "5" "949541" "949452" "Parent=AT1G03780.1"
"603" "1" "9" "4" "949297" "949207" "Parent=AT1G03780.1"
"604" "1" "10" "3" "949076" "948816" "Parent=AT1G03780.1"
"605" "1" "11" "2" "948697" "948640" "Parent=AT1G03780.1"
"606" "1" "12" "1" "948429" "948343" "Parent=AT1G03780.1"
"607" "1" "1" "11" "966446" "966157" "Parent=AT1G03830.1"
"608" "1" "2" "10" "965996" "965736" "Parent=AT1G03830.1"
"609" "1" "3" "9" "965599" "965506" "Parent=AT1G03830.1"
"610" "1" "4" "8" "965453" "965309" "Parent=AT1G03830.1"
"611" "1" "5" "7" "965124" "965041" "Parent=AT1G03830.1"
"612" "1" "6" "6" "964952" "964873" "Parent=AT1G03830.1"
"613" "1" "7" "5" "964739" "964626" "Parent=AT1G03830.1"
"614" "1" "8" "4" "964504" "964380" "Parent=AT1G03830.1"
"615" "1" "9" "3" "964295" "964191" "Parent=AT1G03830.1"
"616" "1" "10" "2" "963639" "963546" "Parent=AT1G03830.1"
"617" "1" "11" "1" "963469" "963321" "Parent=AT1G03830.1"
"618" "1" "1" "2" "969908" "969711" "Parent=AT1G03840.1"
"619" "1" "2" "1" "969315" "968568" "Parent=AT1G03840.1"
"620" "1" "1" "1" "977280" "976501" "Parent=AT1G03850.1"
"621" "1" "1" "5" "981773" "981160" "Parent=AT1G03860.1"
"622" "1" "2" "4" "980987" "980894" "Parent=AT1G03860.1"
"623" "1" "3" "3" "980778" "980355" "Parent=AT1G03860.1"
"624" "1" "4" "2" "980185" "980103" "Parent=AT1G03860.1"
"625" "1" "5" "1" "979891" "979799" "Parent=AT1G03860.1"
"626" "1" "1" "10" "1013179" "1012912" "Parent=AT1G03950.1"
"627" "1" "2" "9" "1012868" "1012680" "Parent=AT1G03950.1"
"628" "1" "3" "8" "1012646" "1012559" "Parent=AT1G03950.1"
"629" "1" "4" "7" "1012509" "1012439" "Parent=AT1G03950.1"
"630" "1" "5" "6" "1012335" "1012236" "Parent=AT1G03950.1"
"631" "1" "6" "5" "1012165" "1012013" "Parent=AT1G03950.1"
"632" "1" "7" "4" "1011942" "1011858" "Parent=AT1G03950.1"
"633" "1" "8" "3" "1011778" "1011689" "Parent=AT1G03950.1"
"634" "1" "9" "2" "1011654" "1011557" "Parent=AT1G03950.1"
"635" "1" "10" "1" "1011502" "1011433" "Parent=AT1G03950.1"
"636" "1" "1" "8" "1021800" "1021443" "Parent=AT1G03980.1"
"637" "1" "2" "7" "1021287" "1021220" "Parent=AT1G03980.1"
"638" "1" "3" "6" "1020982" "1020818" "Parent=AT1G03980.1"
"639" "1" "4" "5" "1020655" "1020564" "Parent=AT1G03980.1"
"640" "1" "5" "4" "1020513" "1020414" "Parent=AT1G03980.1"
"641" "1" "6" "3" "1020187" "1020092" "Parent=AT1G03980.1"
"642" "1" "7" "2" "1019906" "1019779" "Parent=AT1G03980.1"
"643" "1" "8" "1" "1019604" "1019394" "Parent=AT1G03980.1"
"644" "1" "1" "2" "1023008" "1022912" "Parent=AT1G03982.1"
"645" "1" "2" "1" "1022831" "1022746" "Parent=AT1G03982.1"
"646" "1" "1" "15" "1035886" "1035518" "Parent=AT1G04010.1"
"647" "1" "2" "14" "1035383" "1035284" "Parent=AT1G04010.1"
"648" "1" "3" "13" "1035140" "1035055" "Parent=AT1G04010.1"
"649" "1" "4" "12" "1034886" "1034778" "Parent=AT1G04010.1"
"650" "1" "5" "11" "1034702" "1034338" "Parent=AT1G04010.1"
"651" "1" "6" "10" "1034122" "1034029" "Parent=AT1G04010.1"
"652" "1" "7" "9" "1033876" "1033537" "Parent=AT1G04010.1"
"653" "1" "8" "8" "1033438" "1033281" "Parent=AT1G04010.1"
"654" "1" "9" "7" "1033187" "1032859" "Parent=AT1G04010.1"
"655" "1" "10" "6" "1032808" "1032653" "Parent=AT1G04010.1"
"656" "1" "11" "5" "1032582" "1032412" "Parent=AT1G04010.1"
"657" "1" "12" "4" "1032244" "1032163" "Parent=AT1G04010.1"
"658" "1" "13" "3" "1032059" "1031985" "Parent=AT1G04010.1"
"659" "1" "14" "2" "1031901" "1031784" "Parent=AT1G04010.1"
"660" "1" "15" "1" "1031689" "1031573" "Parent=AT1G04010.1"
"661" "1" "1" "2" "1043392" "1043163" "Parent=AT1G04040.1"
"662" "1" "2" "1" "1042954" "1042741" "Parent=AT1G04040.1"
"663" "1" "1" "10" "1049014" "1048915" "Parent=AT1G04050.1"
"664" "1" "2" "9" "1048853" "1048758" "Parent=AT1G04050.1"
"665" "1" "3" "8" "1048720" "1048630" "Parent=AT1G04050.1"
"666" "1" "4" "7" "1048499" "1048422" "Parent=AT1G04050.1"
"667" "1" "5" "6" "1048152" "1048005" "Parent=AT1G04050.1"
"668" "1" "6" "5" "1046987" "1046877" "Parent=AT1G04050.1"
"669" "1" "7" "4" "1046624" "1046536" "Parent=AT1G04050.1"
"670" "1" "8" "3" "1046470" "1046379" "Parent=AT1G04050.1"
"671" "1" "9" "2" "1046329" "1046195" "Parent=AT1G04050.1"
"672" "1" "10" "1" "1046099" "1045995" "Parent=AT1G04050.1"
"673" "1" "1" "11" "1070688" "1070494" "Parent=AT1G04120.1"
"674" "1" "2" "10" "1068357" "1068247" "Parent=AT1G04120.1"
"675" "1" "3" "9" "1067927" "1067849" "Parent=AT1G04120.1"
"676" "1" "4" "8" "1067763" "1067550" "Parent=AT1G04120.1"
"677" "1" "5" "7" "1066852" "1066771" "Parent=AT1G04120.1"
"678" "1" "6" "6" "1066607" "1066525" "Parent=AT1G04120.1"
"679" "1" "7" "5" "1066231" "1066149" "Parent=AT1G04120.1"
"680" "1" "8" "4" "1065935" "1065855" "Parent=AT1G04120.1"
"681" "1" "9" "3" "1065550" "1065443" "Parent=AT1G04120.1"
"682" "1" "10" "2" "1065380" "1065294" "Parent=AT1G04120.1"
"683" "1" "11" "1" "1065055" "1064960" "Parent=AT1G04120.1"
"684" "1" "1" "13" "1080233" "1079779" "Parent=AT1G04140.1"
"685" "1" "2" "12" "1079621" "1079526" "Parent=AT1G04140.1"
"686" "1" "3" "11" "1079410" "1079330" "Parent=AT1G04140.1"
"687" "1" "4" "10" "1079246" "1078946" "Parent=AT1G04140.1"
"688" "1" "5" "9" "1078838" "1078749" "Parent=AT1G04140.1"
"689" "1" "6" "8" "1078682" "1078552" "Parent=AT1G04140.1"
"690" "1" "7" "7" "1078427" "1078353" "Parent=AT1G04140.1"
"691" "1" "8" "6" "1077341" "1077236" "Parent=AT1G04140.1"
"692" "1" "9" "5" "1077036" "1076932" "Parent=AT1G04140.1"
"693" "1" "10" "4" "1076872" "1076679" "Parent=AT1G04140.1"
"694" "1" "11" "3" "1076566" "1076424" "Parent=AT1G04140.1"
"695" "1" "12" "2" "1076311" "1076225" "Parent=AT1G04140.1"
"696" "1" "13" "1" "1076136" "1076010" "Parent=AT1G04140.1"
"697" "1" "1" "7" "1108400" "1108078" "Parent=AT1G04190.1"
"698" "1" "2" "6" "1107985" "1107870" "Parent=AT1G04190.1"
"699" "1" "3" "5" "1107820" "1107729" "Parent=AT1G04190.1"
"700" "1" "4" "4" "1107556" "1107447" "Parent=AT1G04190.1"
"701" "1" "5" "3" "1107268" "1107189" "Parent=AT1G04190.1"
"702" "1" "6" "2" "1107070" "1106990" "Parent=AT1G04190.1"
"703" "1" "7" "1" "1106857" "1106692" "Parent=AT1G04190.1"
"704" "1" "1" "1" "1121716" "1120671" "Parent=AT1G04220.1"
"705" "1" "1" "2" "1129135" "1129052" "Parent=AT1G04240.1"
"706" "1" "2" "1" "1128744" "1128639" "Parent=AT1G04240.1"
"707" "1" "1" "3" "1142958" "1142869" "Parent=AT1G04270.1"
"708" "1" "2" "2" "1142721" "1142633" "Parent=AT1G04270.1"
"709" "1" "3" "1" "1142576" "1142100" "Parent=AT1G04270.1"
"710" "1" "1" "8" "1146523" "1146374" "Parent=AT1G04280.1"
"711" "1" "2" "7" "1146141" "1145720" "Parent=AT1G04280.1"
"712" "1" "3" "6" "1145497" "1145359" "Parent=AT1G04280.1"
"713" "1" "4" "5" "1145295" "1145094" "Parent=AT1G04280.1"
"714" "1" "5" "4" "1144876" "1144784" "Parent=AT1G04280.1"
"715" "1" "6" "3" "1144655" "1144556" "Parent=AT1G04280.1"
"716" "1" "7" "2" "1144234" "1144124" "Parent=AT1G04280.1"
"717" "1" "8" "1" "1143980" "1143888" "Parent=AT1G04280.1"
"718" "1" "1" "2" "1148173" "1148091" "Parent=AT1G04290.1"
"719" "1" "2" "1" "1147948" "1147864" "Parent=AT1G04290.1"
"720" "1" "1" "12" "1154496" "1153940" "Parent=AT1G04300.1"
"721" "1" "2" "11" "1153718" "1153345" "Parent=AT1G04300.1"
"722" "1" "3" "10" "1153234" "1153124" "Parent=AT1G04300.1"
"723" "1" "4" "9" "1153036" "1152947" "Parent=AT1G04300.1"
"724" "1" "5" "8" "1152879" "1152809" "Parent=AT1G04300.1"
"725" "1" "6" "7" "1152677" "1152475" "Parent=AT1G04300.1"
"726" "1" "7" "6" "1152317" "1151851" "Parent=AT1G04300.1"
"727" "1" "8" "5" "1151503" "1151324" "Parent=AT1G04300.1"
"728" "1" "9" "4" "1151212" "1151118" "Parent=AT1G04300.1"
"729" "1" "10" "3" "1150968" "1150882" "Parent=AT1G04300.1"
"730" "1" "11" "2" "1150392" "1150319" "Parent=AT1G04300.1"
"731" "1" "12" "1" "1150118" "1149996" "Parent=AT1G04300.1"
"732" "1" "1" "2" "1157546" "1157139" "Parent=AT1G04310.1"
"733" "1" "2" "1" "1155350" "1155277" "Parent=AT1G04310.1"
"734" "1" "1" "4" "1164670" "1164086" "Parent=AT1G04340.1"
"735" "1" "2" "3" "1163972" "1163880" "Parent=AT1G04340.1"
"736" "1" "3" "2" "1163791" "1163704" "Parent=AT1G04340.1"
"737" "1" "4" "1" "1163606" "1163452" "Parent=AT1G04340.1"
"738" "1" "1" "2" "1177921" "1177847" "Parent=AT1G04380.1"
"739" "1" "2" "1" "1177526" "1177393" "Parent=AT1G04380.1"
"740" "1" "1" "8" "1183530" "1183428" "Parent=AT1G04390.1"
"741" "1" "2" "7" "1183302" "1183198" "Parent=AT1G04390.1"
"742" "1" "3" "6" "1182691" "1182587" "Parent=AT1G04390.1"
"743" "1" "4" "5" "1182454" "1182323" "Parent=AT1G04390.1"
"744" "1" "5" "4" "1182081" "1181769" "Parent=AT1G04390.1"
"745" "1" "6" "3" "1181669" "1181481" "Parent=AT1G04390.1"
"746" "1" "7" "2" "1180717" "1180631" "Parent=AT1G04390.1"
"747" "1" "8" "1" "1180479" "1180110" "Parent=AT1G04390.1"
"748" "1" "1" "4" "1188187" "1188006" "Parent=AT1G04400.1"
"749" "1" "2" "3" "1187589" "1187484" "Parent=AT1G04400.1"
"750" "1" "3" "2" "1187260" "1187164" "Parent=AT1G04400.1"
"751" "1" "4" "1" "1186452" "1186306" "Parent=AT1G04400.1"
"752" "1" "1" "6" "1191225" "1190905" "Parent=AT1G04410.1"
"753" "1" "2" "5" "1190747" "1190640" "Parent=AT1G04410.1"
"754" "1" "3" "4" "1190465" "1190307" "Parent=AT1G04410.1"
"755" "1" "4" "3" "1190030" "1189940" "Parent=AT1G04410.1"
"756" "1" "5" "2" "1189805" "1189712" "Parent=AT1G04410.1"
"757" "1" "6" "1" "1189601" "1189512" "Parent=AT1G04410.1"
"758" "1" "1" "4" "1213980" "1213897" "Parent=AT1G04470.1"
"759" "1" "2" "3" "1213230" "1213158" "Parent=AT1G04470.1"
"760" "1" "3" "2" "1212486" "1212408" "Parent=AT1G04470.1"
"761" "1" "4" "1" "1212222" "1212144" "Parent=AT1G04470.1"
"762" "1" "1" "3" "1219794" "1219633" "Parent=AT1G04490.1"
"763" "1" "2" "2" "1219579" "1219352" "Parent=AT1G04490.1"
"764" "1" "3" "1" "1218282" "1218181" "Parent=AT1G04490.1"
"765" "1" "1" "4" "1224194" "1223181" "Parent=AT1G04500.1"
"766" "1" "2" "3" "1222489" "1222365" "Parent=AT1G04500.1"
"767" "1" "3" "2" "1222174" "1222081" "Parent=AT1G04500.1"
"768" "1" "4" "1" "1221956" "1221864" "Parent=AT1G04500.1"
"769" "1" "1" "4" "1235455" "1235357" "Parent=AT1G04530.1"
"770" "1" "2" "3" "1235185" "1235108" "Parent=AT1G04530.1"
"771" "1" "3" "2" "1234994" "1234758" "Parent=AT1G04530.1"
